month,country,location_name,latitude,longitude,last_updated_epoch,temperature_celsius,wind_kph,wind_degree,pressure_mb,precip_mm,humidity,cloud,feels_like_celsius,visibility_km,uv_index,gust_kph,air_quality_Carbon_Monoxide,air_quality_Ozone,air_quality_Nitrogen_dioxide,air_quality_Sulphur_dioxide,air_quality_PM2.5,air_quality_PM10,air_quality_us-epa-index,air_quality_gb-defra-index,moon_illumination
2024-05,Azerbaijan,Baku,40.4,49.88,1716477988.235294,20.88235294117647,21.28235294117647,147.64705882352942,1016.1764705882352,0.0117647058823529,51.70588235294117,19.823529411764707,21.2,9.588235294117649,5.352941176470588,28.141176470588235,214.51176470588237,85.54117647058824,7.8,1.2058823529411764,21.00588235294118,113.5529411764706,1.5294117647058822,2.0588235294117645,78.6470588235294
2024-05,Bahamas,Nassau,25.08,-77.35,1716477988.235294,28.764705882352946,13.82941176470588,172.76470588235293,1015.7647058823528,0.0323529411764705,73.6470588235294,52.94117647058823,33.53529411764706,10.0,6.352941176470588,21.91764705882353,286.2823529411765,73.37647058823529,2.8117647058823527,4.258823529411765,6.152941176470588,10.835294117647058,1.1176470588235294,1.1764705882352942,78.6470588235294
2024-05,Bahrain,Manama,26.24,50.58,1716477988.235294,34.411764705882355,22.41764705882353,245.2941176470588,1003.7647058823528,0.0,39.1764705882353,0.0,41.36470588235294,9.941176470588236,7.470588235294118,47.90588235294118,277.05294117647054,157.11176470588236,4.68235294117647,6.964705882352941,34.45294117647059,82.89411764705882,2.176470588235294,3.764705882352941,78.6470588235294
2024-05,Bangladesh,Dhaka,23.72,90.41,1716477988.235294,31.605882352941173,19.48235294117647,183.8823529411765,1000.1764705882352,0.7782352941176471,62.294117647058826,41.35294117647059,36.294117647058826,9.588235294117649,1.4705882352941178,29.511764705882356,1318.0588235294117,60.4470588235294,36.45882352941176,10.541176470588235,58.34705882352941,75.39999999999999,2.823529411764706,5.941176470588236,78.6470588235294
2024-05,Barbados,Bridgetown,13.1,-59.62,1716477988.235294,29.58823529411765,29.54705882352941,91.76470588235294,1014.470588235294,0.0464705882352941,77.17647058823529,42.64705882352941,35.2235294117647,10.0,5.411764705882353,36.95882352941176,240.61764705882356,30.41176470588235,1.4294117647058824,1.9352941176470588,1.947058823529412,6.841176470588235,1.0,1.0,78.6470588235294
2024-05,Belarus,Minsk,53.9,27.57,1716477935.2941177,22.47058823529412,14.32941176470588,146.47058823529412,1018.8823529411764,0.3029411764705882,40.70588235294117,24.823529411764707,23.71764705882353,10.0,4.764705882352941,22.041176470588237,205.66470588235296,89.31764705882354,4.905882352941177,4.376470588235295,3.1294117647058823,3.447058823529412,1.0,1.0,78.6470588235294
2024-05,Belgium,'S Gravenjansdijk,51.25,3.63,1717164900.0,16.0,28.1,20.0,1014.0,0.29,82.0,50.0,16.0,10.0,4.0,36.3,186.9,87.3,2.7,1.3,2.2,3.4,1.0,1.0,47.0
2024-05,Belgium,'S Gravenstaffel,50.88,2.98,1716435393.75,15.5625,17.125,271.875,1011.375,0.18875,80.5,67.1875,15.11875,8.1875,4.125,25.5125,199.65,86.44375,3.0,1.025,4.675,5.975,1.0625,1.125,80.625
2024-05,Belgium,Brussels,50.83,4.33,1716477988.235294,17.0,13.858823529411763,264.11764705882354,1011.2352941176472,0.3547058823529412,74.23529411764706,48.52941176470589,16.758823529411764,10.0,3.764705882352941,22.27647058823529,209.6,81.52941176470588,7.064705882352941,1.6647058823529413,3.676470588235294,4.152941176470588,1.0588235294117647,1.1176470588235294,78.6470588235294
2024-05,Belize,Belmopan,17.25,-88.77,1716477988.235294,30.352941176470587,11.047058823529412,114.05882352941175,1011.0,0.0152941176470588,80.6470588235294,61.41176470588236,36.56470588235294,9.647058823529411,6.411764705882353,17.694117647058825,265.4588235294118,26.77647058823529,0.3058823529411765,0.2470588235294117,5.229411764705882,15.711764705882354,1.0,1.0,78.6470588235294
2024-05,Benin,Porto-Novo,6.48,2.62,1716477988.235294,30.864705882352943,20.27647058823529,190.11764705882356,1010.8235294117648,0.0699999999999999,72.47058823529412,50.47058823529412,36.68235294117648,9.882352941176473,6.941176470588236,25.24705882352941,397.8058823529412,29.15882352941176,1.7058823529411764,1.188235294117647,3.2588235294117647,6.382352941176471,1.0,1.0,78.6470588235294
2024-05,Bhutan,Thimphu,27.48,89.6,1716477988.235294,11.905882352941177,5.0588235294117645,229.4705882352941,1011.2352941176472,0.3252941176470588,89.0,73.70588235294117,11.894117647058822,9.294117647058824,1.1764705882352942,9.57058823529412,342.0411764705882,62.5529411764706,0.7823529411764705,0.8588235294117647,12.341176470588236,14.588235294117649,1.3529411764705883,1.5294117647058822,78.6470588235294
2024-05,Bolivia,National,-11.18,-67.08,1716478200.0,25.88823529411765,6.341176470588235,164.2941176470588,1016.7647058823528,0.0,55.0,18.647058823529413,27.27647058823529,10.0,7.352941176470588,8.011764705882353,203.22352941176476,5.635294117647058,0.0352941176470588,0.0117647058823529,1.8882352941176472,2.041176470588236,1.0,1.0,78.6470588235294
2024-05,Bolivia,Sucre,-19.04,-65.26,1716477988.235294,14.217647058823529,6.782352941176471,25.058823529411764,1017.6470588235294,0.0005882352941176,49.11764705882353,13.058823529411764,14.005882352941176,10.0,5.0588235294117645,8.552941176470588,223.74117647058824,41.78823529411765,2.476470588235294,1.2470588235294118,4.0,9.46470588235294,1.0,1.0,78.6470588235294
2024-05,Bosnia and Herzegovina,Sarajevo,43.85,18.38,1716477988.235294,22.47058823529412,12.458823529411765,226.05882352941177,1012.7058823529412,0.6923529411764706,52.11764705882353,39.70588235294117,23.6,10.0,4.352941176470588,19.5,186.63529411764708,85.0764705882353,1.9529411764705884,11.3,4.029411764705882,7.317647058823529,1.0,1.0,78.6470588235294
2024-05,Botswana,Gaborone,-24.65,25.91,1716477988.235294,25.98235294117647,8.117647058823529,107.58823529411764,1022.7647058823528,0.0,26.058823529411764,1.4705882352941178,24.77058823529412,10.0,7.235294117647059,13.0,401.1411764705882,73.5529411764706,9.75294117647059,4.2,15.170588235294115,20.423529411764704,1.5294117647058822,1.8235294117647056,78.6470588235294
2024-05,Brazil,Bras,-2.08,-58.17,1716477988.235294,28.27647058823529,5.658823529411765,111.58823529411764,1013.0,0.6347058823529411,80.47058823529412,72.29411764705883,32.99411764705882,9.058823529411764,7.0588235294117645,8.958823529411765,240.2294117647059,7.629411764705882,0.2117647058823529,0.1235294117647058,0.5,0.5,1.0,1.0,78.6470588235294
2024-05,Brunei Darussalam,Bandar Seri Begawan,4.88,114.93,1716477988.235294,27.88235294117647,5.31764705882353,97.6470588235294,1009.0588235294116,1.0011764705882351,95.0,58.8235294117647,33.45882352941176,9.411764705882351,1.411764705882353,12.32941176470588,614.5529411764705,20.676470588235293,9.1,2.594117647058824,3.905882352941177,4.164705882352941,1.0,1.0,78.6470588235294
2024-05,Bulgaria,Bogot,43.32,24.7,1716477988.235294,20.48235294117647,12.06470588235294,108.05882352941175,1014.3529411764706,0.0411764705882352,63.94117647058823,53.41176470588236,21.16470588235294,9.647058823529411,5.0588235294117645,16.11764705882353,194.28235294117647,93.61176470588236,0.7176470588235294,0.4352941176470588,3.9,5.211764705882352,1.0,1.0,78.6470588235294
2024-05,Bulgaria,Lom,43.81,23.24,1716478411.764706,21.88235294117647,15.511764705882351,150.88235294117646,1014.529411764706,0.38,49.05882352941177,11.764705882352942,23.064705882352943,10.0,4.882352941176471,23.87058823529412,196.25882352941176,90.0764705882353,0.7823529411764705,0.4352941176470588,4.147058823529412,5.247058823529412,1.0,1.0,78.6470588235294
2024-05,Bulgaria,Sofia,42.68,23.32,1716440512.5,18.75,17.3375,146.75,1015.9375,0.3625,61.8125,65.625,19.34375,9.375,4.1875,24.06875,200.6875,86.59375,1.7625,0.5375,3.75625,6.49375,1.0,1.0,79.9375
2024-05,Burkina Faso,Ouagadougou,12.37,-1.52,1716477988.235294,37.57058823529412,11.394117647058822,209.0,1009.1176470588236,0.0135294117647058,39.1764705882353,14.058823529411764,38.17058823529412,10.0,9.470588235294118,16.34705882352941,351.2647058823529,35.88823529411765,0.6823529411764706,0.5882352941176471,17.288235294117644,72.45882352941176,1.5294117647058822,1.9411764705882355,78.6470588235294
2024-05,Burundi,Bujumbura,-3.38,29.36,1716477988.235294,26.735294117647054,31.129411764705885,191.58823529411765,1012.8823529411764,0.3729411764705882,60.294117647058826,48.05882352941177,30.38823529411765,9.764705882352942,5.764705882352941,38.63529411764706,352.8294117647059,46.64705882352941,0.7823529411764706,0.4764705882352941,7.788235294117648,16.352941176470587,1.1176470588235294,1.1764705882352942,78.6470588235294
2024-05,Cambodia,Phnom Penh,11.55,104.92,1716477988.235294,30.58823529411765,6.535294117647059,195.58823529411765,1006.5882352941176,0.5311764705882354,77.88235294117646,52.94117647058823,36.07647058823529,9.352941176470589,1.4705882352941178,20.04705882352941,1077.1529411764704,19.41764705882353,15.11176470588235,6.129411764705883,24.676470588235293,35.96470588235294,1.7647058823529411,2.8823529411764706,78.6470588235294
2024-05,Cameroon,Bafoussam,5.47,10.42,1717164900.0,23.0,5.4,116.0,1013.0,0.47,76.0,78.0,25.0,9.0,5.0,7.8,340.5,10.3,0.2,0.1,1.3,2.8,1.0,1.0,47.0
2024-05,Cameroon,Yaounde,3.87,11.52,1716435000.0,29.79375,6.18125,202.125,1014.0625,0.31625,61.25,66.25,35.3375,8.5,6.3125,10.975,363.0,15.71875,1.18125,0.51875,3.8,5.55625,1.0625,1.125,80.625
2024-05,Canada,Ottawa,45.42,-75.7,1716477988.235294,17.41176470588235,12.558823529411764,160.05882352941177,1012.7058823529412,0.0464705882352941,69.52941176470588,66.17647058823529,17.38823529411765,22.764705882352946,4.470588235294118,18.25294117647059,220.6117647058824,47.11764705882353,2.523529411764706,0.711764705882353,3.829411764705882,4.170588235294118,1.0,1.0588235294117647,78.6470588235294
2024-05,Cape Verde,Praia,14.93,-23.51,1716477988.235294,27.294117647058822,33.30588235294118,28.823529411764707,1014.8235294117648,0.0,53.35294117647059,33.8235294117647,29.86470588235294,10.0,6.0588235294117645,39.39411764705883,176.7058823529412,74.94117647058823,0.1470588235294117,0.2882352941176471,4.994117647058824,21.435294117647057,1.0,1.0,78.6470588235294
2024-05,Central African Republic,Bangui,4.37,18.58,1716477988.235294,32.62352941176471,8.858823529411765,163.23529411764707,1009.7647058823528,0.068235294117647,56.41176470588236,42.294117647058826,36.4,10.0,7.529411764705882,14.705882352941176,342.6294117647059,4.788235294117647,0.0294117647058823,0.0117647058823529,0.5235294117647059,0.7352941176470589,1.0,1.0,78.6470588235294
2024-05,Chad,N'djamena,12.11,15.05,1716477988.235294,41.63529411764706,13.794117647058824,129.35294117647058,1006.1764705882352,0.0,19.352941176470587,16.705882352941178,42.73529411764706,7.617647058823529,9.941176470588236,19.47647058823529,311.0235294117647,54.02352941176471,0.4647058823529412,0.5529411764705883,25.50588235294118,105.46470588235294,1.8823529411764703,2.7058823529411766,78.6470588235294
2024-05,Chile,Santiago,-33.45,-70.67,1716477935.2941177,6.882352941176471,7.847058823529412,124.82352941176472,1019.4117647058824,0.1352941176470588,85.23529411764706,47.05882352941177,6.564705882352941,6.529411764705882,4.0588235294117645,14.252941176470587,7272.611764705882,16.81764705882353,108.55882352941175,39.49411764705882,575.5058823529412,685.3000000000001,5.823529411764706,10.0,78.6470588235294
2024-05,China,Beijing,39.93,116.39,1716477988.235294,21.705882352941178,11.67058823529412,140.05882352941177,1009.0588235294116,0.01,57.88235294117647,11.764705882352942,21.9,9.823529411764708,1.411764705882353,18.511764705882356,1272.3235294117646,31.07058823529412,86.5,93.84705882352942,114.59411764705882,144.21176470588236,3.941176470588236,8.647058823529411,78.6470588235294
2024-05,Comoros,Moroni,-11.7,43.24,1716477988.235294,25.8,26.735294117647054,155.8235294117647,1014.8823529411764,0.1047058823529411,77.94117647058823,60.8235294117647,28.188235294117646,9.411764705882351,6.705882352941177,31.2235294117647,237.3823529411765,43.24117647058824,0.2529411764705882,0.1941176470588235,1.894117647058824,5.888235294117647,1.0,1.0,78.6470588235294
2024-05,Congo,Brazzaville,-4.26,15.28,1716477988.235294,31.68823529411765,9.011764705882351,190.4705882352941,1010.529411764706,0.008235294117647,58.1764705882353,30.823529411764707,33.2764705882353,7.9411764705882355,9.058823529411764,13.982352941176472,468.88235294117646,58.94705882352941,3.0294117647058822,1.1529411764705884,11.482352941176472,25.91176470588235,1.2352941176470589,1.411764705882353,78.6470588235294
2024-05,Costa Rica,San Ignacio,9.8,-84.17,1717164900.0,23.0,3.6,270.0,1019.0,0.0,83.0,75.0,25.1,10.0,6.0,10.8,1188.3,0.5,17.5,7.2,25.4,27.9,2.0,3.0,47.0
2024-05,Costa Rica,San Juan,9.97,-84.08,1716435056.25,23.75,10.89375,159.125,1018.1875,0.19875,74.75,34.375,25.69375,9.8125,5.25,17.425,747.2625,6.43125,13.3,8.81875,19.8,21.85,1.6875,2.125,80.625
2024-05,Croatia,Zagreb,45.8,16.0,1716477988.235294,22.058823529411764,9.758823529411766,146.2941176470588,1011.6470588235294,0.3758823529411765,61.05882352941177,39.70588235294117,22.788235294117644,10.0,5.235294117647059,15.352941176470589,213.62941176470588,81.67058823529412,6.129411764705883,0.3941176470588235,4.411764705882353,5.629411764705883,1.0,1.0588235294117647,78.6470588235294
2024-05,Cuba,Havana,23.13,-82.36,1716477988.235294,28.823529411764707,9.811764705882354,143.11764705882354,1015.4117647058824,0.0011764705882352,70.58823529411765,20.58823529411765,31.74705882352941,9.235294117647058,6.764705882352941,16.99411764705882,425.3,79.10588235294118,10.841176470588236,37.60588235294117,15.299999999999995,21.96470588235294,1.411764705882353,1.9411764705882355,78.6470588235294
2024-05,Cyprus,Nicosia,35.17,33.37,1716477988.235294,27.058823529411764,26.123529411764704,220.58823529411765,1010.4117647058824,0.0,52.76470588235294,23.529411764705884,27.34117647058824,9.705882352941176,6.588235294117647,32.51176470588236,199.9823529411765,104.0470588235294,0.4529411764705882,1.0,10.25294117647059,31.529411764705884,1.1764705882352942,1.2941176470588236,78.6470588235294
2024-05,Czech Republic,Prague,50.08,14.47,1716477935.2941177,18.88235294117647,13.705882352941176,168.76470588235293,1012.2352941176472,0.128235294117647,63.23529411764706,55.88235294117647,19.170588235294115,9.882352941176473,4.588235294117647,21.205882352941178,211.5647058823529,83.05882352941177,5.723529411764706,2.723529411764705,2.8529411764705883,3.629411764705882,1.0,1.0,78.6470588235294
2024-05,Democratic Republic of Congo,Kinshasa,-4.3,15.3,1716477988.235294,31.664705882352937,8.952941176470588,192.94117647058823,1010.529411764706,0.0064705882352941,58.23529411764706,30.58823529411765,33.44117647058823,7.9411764705882355,8.882352941176471,13.876470588235296,468.88235294117646,58.94705882352941,3.0294117647058822,1.1529411764705884,11.482352941176472,25.91176470588235,1.2352941176470589,1.411764705882353,78.6470588235294
2024-05,Denmark,Copenhagen,55.67,12.58,1716477935.2941177,18.58823529411765,22.13529411764706,122.3529411764706,1014.470588235294,0.0552941176470588,62.76470588235294,22.764705882352946,18.58823529411765,9.882352941176473,4.529411764705882,34.30588235294118,209.7,96.18823529411765,4.417647058823529,1.8882352941176472,4.6000000000000005,5.082352941176471,1.0,1.0,78.6470588235294
2024-05,Djibouti,Djibouti,11.6,43.15,1716477988.235294,34.38235294117647,17.105882352941176,82.23529411764706,1004.4117647058824,0.0,55.11764705882353,9.588235294117649,41.82941176470588,9.764705882352942,7.647058823529412,21.81764705882353,287.6411764705882,75.75294117647059,1.2529411764705882,1.994117647058824,24.305882352941172,61.02352941176471,1.7058823529411764,2.764705882352941,78.6470588235294
2024-05,Dominica,Roseau,15.3,-61.4,1716477988.235294,30.352941176470587,9.023529411764706,183.2941176470588,1014.6470588235294,0.1594117647058823,67.0,47.35294117647059,37.60588235294117,10.0,5.705882352941177,24.46470588235294,231.58823529411765,28.71176470588236,0.6058823529411765,0.3,1.4411764705882353,4.235294117647059,1.0,1.0,78.6470588235294
2024-05,Dominican Republic,Santo Domingo,18.47,-69.9,1716477935.2941177,27.823529411764707,11.041176470588235,118.82352941176472,1015.4117647058824,0.08,85.11764705882354,63.23529411764706,31.288235294117644,10.0,6.176470588235294,17.41176470588235,376.59411764705885,33.44117647058823,11.611764705882353,12.805882352941175,9.41764705882353,12.576470588235296,1.1176470588235294,1.2941176470588236,78.6470588235294
2024-05,Ecuador,Quito,-0.22,-78.5,1716477935.2941177,15.229411764705882,5.452941176470588,94.3529411764706,1017.1176470588236,0.0405882352941176,67.94117647058823,30.352941176470587,15.341176470588236,9.647058823529411,5.117647058823529,7.5,2613.747058823529,8.876470588235295,65.79411764705883,55.78823529411765,36.86470588235294,40.64705882352941,2.3529411764705883,4.294117647058823,78.6470588235294
2024-05,Egypt,Cairo,30.05,31.25,1716477988.235294,33.588235294117645,16.947058823529414,244.7058823529412,1012.3529411764706,0.0,22.11764705882353,4.411764705882353,32.21764705882353,9.294117647058824,7.705882352941177,28.058823529411764,201.9470588235294,119.32352941176472,4.264705882352941,9.158823529411764,18.029411764705884,69.13529411764705,1.5294117647058822,2.0,78.6470588235294
2024-05,El Salvador,San Salvador,13.71,-89.2,1716477988.235294,26.764705882352946,5.488235294117647,100.52941176470588,1013.529411764706,0.0499999999999999,85.88235294117646,29.41176470588235,29.47647058823529,7.9411764705882355,6.352941176470588,11.347058823529412,501.06470588235294,20.97058823529412,6.511764705882353,10.776470588235291,26.288235294117644,34.82941176470588,1.9411764705882355,2.7058823529411766,78.6470588235294
2024-05,Equatorial Guinea,Malabo,3.75,8.78,1716477988.235294,30.076470588235296,10.823529411764708,248.35294117647055,1010.7647058823528,0.068235294117647,82.82352941176471,53.70588235294117,37.58235294117647,9.882352941176473,6.176470588235294,15.15294117647059,308.27647058823527,29.011764705882356,0.0764705882352941,0.0941176470588235,1.2647058823529411,1.7117647058823529,1.0,1.0,78.6470588235294
2024-05,Eritrea,Asmara,15.33,38.93,1716477988.235294,23.34117647058824,15.617647058823527,47.8235294117647,1012.0,0.0517647058823529,37.41176470588236,25.529411764705884,23.700000000000003,10.0,5.588235294117647,26.305882352941172,190.6529411764706,63.917647058823526,0.2411764705882353,0.6058823529411765,20.65882352941176,79.83529411764707,1.7647058823529411,2.294117647058824,78.6470588235294
2024-05,Estonia,Tallinn,59.43,24.73,1716477988.235294,21.529411764705884,16.805882352941175,167.0,1019.8823529411764,0.1252941176470588,43.1764705882353,10.235294117647058,22.435294117647057,9.764705882352942,4.352941176470588,28.958823529411767,205.78235294117647,91.93529411764706,4.094117647058823,2.076470588235294,7.888235294117647,8.282352941176471,1.0588235294117647,1.1764705882352942,78.6470588235294
2024-05,Ethiopia,Addis Ababa,9.03,38.7,1716477935.2941177,24.41764705882353,18.47647058823529,128.58823529411765,1020.1764705882352,0.0335294117647058,38.35294117647059,60.64705882352941,24.41764705882353,9.941176470588236,5.882352941176471,23.74117647058824,682.1999999999999,61.30588235294118,1.3882352941176472,1.7823529411764707,23.647058823529413,96.49411764705884,1.8235294117647056,2.411764705882353,78.6470588235294
2024-05,Fiji Islands,Suva,-18.13,178.42,1716435056.25,24.0,16.1,153.9375,1012.5625,0.179375,97.8125,65.625,26.48125,10.0,1.0,28.38125,194.01875,19.975,1.8875,1.425,1.875,3.65,1.0,1.0,80.625
2024-05,Finland,Helsinki,60.18,24.93,1716477988.235294,22.764705882352946,17.458823529411767,174.7058823529412,1019.9411764705884,0.0329411764705882,37.52941176470589,4.411764705882353,23.541176470588237,10.0,5.0588235294117645,25.511764705882356,266.55294117647054,81.26470588235294,12.03529411764706,4.458823529411765,11.094117647058823,13.9,1.1764705882352942,1.3529411764705883,78.6470588235294
2024-05,France,Paris,48.87,2.33,1716477988.235294,17.423529411764704,12.058823529411764,222.35294117647055,1012.2941176470588,0.38,68.76470588235294,55.05882352941177,17.223529411764705,9.629411764705882,3.941176470588236,19.47647058823529,219.1235294117647,79.08823529411765,5.829411764705882,1.2529411764705882,2.6,3.3588235294117648,1.0,1.0,78.6470588235294
2024-05,Gabon,Libreville,0.38,9.45,1716477935.2941177,29.823529411764707,12.541176470588235,235.2941176470588,1010.1176470588236,0.2147058823529411,78.0,44.11764705882353,36.10588235294117,10.0,6.176470588235294,18.53529411764706,540.7411764705882,52.07058823529412,7.6,7.017647058823529,18.48235294117647,24.188235294117646,1.588235294117647,2.0,78.6470588235294
2024-05,Gambia,Banjul,13.45,-16.58,1716477988.235294,32.8235294117647,12.617647058823527,265.29411764705884,1011.4117647058824,0.0,47.8235294117647,2.9411764705882355,41.18235294117648,10.0,6.647058823529412,28.958823529411767,209.91176470588235,93.23529411764706,0.4058823529411764,2.182352941176471,23.77058823529412,90.7764705882353,1.7647058823529411,2.588235294117647,78.6470588235294
2024-05,Georgia,Tbilisi,41.73,44.79,1716477988.235294,20.176470588235293,12.735294117647058,166.64705882352942,1016.1764705882352,0.0111764705882352,58.64705882352941,39.47058823529412,20.594117647058823,10.0,4.705882352941177,17.65294117647059,189.66470588235296,77.86470588235295,1.7470588235294118,0.4294117647058823,4.711764705882352,10.852941176470589,1.0588235294117647,1.1764705882352942,78.6470588235294
2024-05,Germany,Berlin,52.52,13.4,1716477988.235294,22.294117647058822,17.841176470588238,159.41176470588235,1011.4117647058824,0.2217647058823529,51.47058823529412,14.705882352941176,23.205882352941178,10.0,5.294117647058823,22.88235294117647,216.66470588235296,87.77058823529411,7.452941176470588,3.376470588235294,2.994117647058824,3.3588235294117648,1.0,1.0,78.6470588235294
2024-05,Ghana,Accra,5.55,-0.22,1716477988.235294,30.358823529411765,19.352941176470587,196.76470588235293,1011.0588235294116,0.1047058823529411,72.17647058823529,38.52941176470589,36.04705882352941,10.0,6.764705882352941,25.34705882352941,336.13529411764705,44.45294117647059,1.894117647058824,2.0588235294117645,5.7176470588235295,9.888235294117647,1.0588235294117647,1.0588235294117647,78.6470588235294
2024-05,Greece,Athens,37.98,23.72,1716477988.235294,24.705882352941178,17.400000000000002,149.52941176470588,1013.4117647058824,0.0264705882352941,44.52941176470589,22.058823529411764,25.3,10.0,6.176470588235294,24.094117647058823,209.5941176470588,121.43529411764706,6.264705882352941,8.170588235294119,10.93529411764706,19.329411764705885,1.2352941176470589,1.411764705882353,78.6470588235294
2024-05,Grenada,Saint George's,12.05,-61.75,1716477988.235294,30.1,24.94117647058824,119.41176470588236,1014.2352941176472,0.0435294117647058,73.52941176470588,32.35294117647059,36.33529411764706,10.0,6.0,30.435294117647057,244.77058823529413,31.99411764705882,0.8941176470588235,0.7352941176470589,2.541176470588236,10.188235294117646,1.0,1.0,78.6470588235294
2024-05,Guatemala,Guatemala City,14.62,-90.53,1716477988.235294,21.529411764705884,12.841176470588236,68.82352941176471,1021.2941176470588,0.0570588235294117,82.58823529411765,57.35294117647059,22.54705882352941,6.323529411764706,5.411764705882353,18.688235294117646,1303.3294117647058,38.752941176470586,14.488235294117649,24.7,99.31176470588235,143.15882352941176,3.823529411764706,8.588235294117647,78.6470588235294
2024-05,Guinea,Conakry,9.51,-13.71,1716477988.235294,30.529411764705884,12.51764705882353,270.7058823529412,1012.0588235294116,0.0211764705882352,72.47058823529412,58.8235294117647,38.9,9.882352941176473,6.647058823529412,21.88235294117647,314.6529411764706,42.50588235294118,0.7529411764705882,0.3823529411764705,5.18235294117647,16.170588235294115,1.0588235294117647,1.1176470588235294,78.6470588235294
2024-05,Guinea-Bissau,Bissau,11.85,-15.58,1716477988.235294,34.35294117647059,12.188235294117646,213.94117647058823,1011.470588235294,0.0,47.41176470588236,13.235294117647058,40.752941176470586,8.823529411764707,7.764705882352941,20.61176470588235,215.7941176470588,55.03529411764706,0.2117647058823529,0.7470588235294118,15.782352941176471,66.47647058823529,1.5294117647058822,1.7647058823529411,78.6470588235294
